pira,nettfa,p401k,e401k,inc,incsq,marr,male,age,agesq,fsize
1,39.4,0,0,76.5,5852.25,1,0,56,3136,3
1,7.299,0,0,43.005,1849.43,1,0,31,961,2
0,2.05,0,0,25.92,671.8464,0,0,37,1369,1
0,4.725,0,1,111.972,12537.73,1,1,32,1024,2
1,62.03,1,1,57.642,3322.6,0,1,41,1681,1
1,46.2,0,1,80.724,6516.364,0,1,33,1089,1
0,17.934,1,1,53.856,2900.469,0,0,45,2025,1
1,109,0,0,58.653,3440.174,0,0,54,2916,3
0,-121.472,0,0,40.902,1672.974,1,0,33,1089,4
0,3.599,0,0,19.02,361.7604,0,1,54,2916,1
1,111.2,0,0,60.96,3716.122,1,0,47,2209,2
0,8.295,1,1,77.1,5944.41,1,0,40,1600,4
1,20.803,0,1,23.565,555.3093,0,0,57,3249,1
0,-5.5,0,0,25.2,635.04,0,0,36,1296,4
0,-3.188,0,0,19.542,381.8898,1,0,28,784,4
1,71.828,0,0,70.992,5039.864,1,0,58,3364,2
0,0.275,0,1,15.705,246.647,0,0,32,1024,3
0,18,0,0,11.799,139.2164,0,1,27,729,1
1,143.184,0,0,42.909,1841.182,1,0,63,3969,2
0,9.999,0,0,39.117,1530.14,1,0,56,3136,5
0,-0.5,0,1,47.658,2271.285,1,1,53,2809,3
0,0,0,0,37.68,1419.782,1,1,28,784,3
0,-3.475,1,1,50.07,2507.005,1,0,45,2025,6
1,278.303,1,1,104.502,10920.67,1,0,40,1600,5
1,17.3,0,0,58.68,3443.343,1,0,61,3721,2
1,67.1,1,1,98.1,9623.609,1,0,29,841,3
1,52.248,0,1,78.432,6151.579,1,0,60,3600,2
0,4.87,1,1,48.594,2361.377,1,0,37,1369,5
0,1.7,0,0,45.27,2049.373,1,0,45,2025,4
0,3,0,0,12.93,167.1849,1,1,38,1444,5
0,0.31,0,0,25.194,634.7377,0,0,40,1600,3
0,0.2,0,0,43.209,1867.018,1,0,38,1444,3
0,5.911,1,1,24.15,583.2225,1,0,30,900,4
1,33.515,1,1,39.168,1534.132,1,0,45,2025,2
0,150.64,1,1,30.93,956.6649,1,0,52,2704,5
0,110,0,0,94.776,8982.49,0,1,45,2025,1
0,-0.996,0,0,49.725,2472.575,1,1,29,841,4
0,-3.5,0,0,13.77,189.6129,1,0,46,2116,4
0,-2.28,0,0,35.28,1244.678,1,0,42,1764,3
0,-4.475,0,0,43.173,1863.908,1,0,29,841,4
1,2.9,0,0,44.418,1972.959,0,1,43,1849,1
1,97,0,0,37.98,1442.48,0,0,61,3721,2
0,0.6,0,0,62.7,3931.29,0,1,32,1024,2
0,3.499,0,0,66.96,4483.642,1,0,37,1369,2
1,18.9,0,0,25.92,671.8464,1,0,62,3844,2
0,68.75,1,1,62.7,3931.29,1,0,56,3136,2
0,-1.15,0,0,24.318,591.3652,1,0,54,2916,6
1,60.4,0,0,103.356,10682.46,1,0,43,1849,3
1,125.17,1,1,58.095,3375.029,0,1,31,961,1
0,3.6,0,0,18.825,354.3806,0,0,58,3364,2
0,2.66,0,0,40.11,1608.812,1,0,27,729,2
0,-45,0,0,23.004,529.184,0,0,30,900,1
0,8.724,0,0,77.007,5930.079,1,0,33,1089,2
0,0.9,0,1,27.204,740.0576,0,0,43,1849,1
0,4.124,0,0,16.458,270.8658,0,1,33,1089,1
0,18.7,1,1,75.321,5673.253,0,1,41,1681,1
0,10,0,0,38.343,1470.186,1,0,42,1764,4
0,26.564,0,0,70.035,4904.902,0,1,45,2025,2
0,0,0,0,17.688,312.8653,1,0,50,2500,3
1,6.049,0,0,32.568,1060.675,1,0,47,2209,4
0,0.399,0,0,43.374,1881.304,0,0,29,841,1
1,41.588,1,1,48.252,2328.255,0,0,44,1936,1
1,13.1,0,0,72.582,5268.147,1,0,33,1089,4
0,0,0,0,17.76,315.4176,1,1,33,1089,11
1,39.189,0,0,45.336,2055.353,0,0,38,1444,1
0,0.35,1,1,17.562,308.4239,0,0,47,2209,1
1,187.5,0,0,62.79,3942.584,0,0,58,3364,1
1,16.006,0,1,43.299,1874.803,1,0,41,1681,3
1,18.8,1,1,116.94,13674.96,1,1,43,1849,4
0,9.2,0,1,42.6,1814.76,0,0,55,3025,1
0,-5.702,0,1,38.922,1514.922,1,0,40,1600,3
0,-2.35,1,1,46.416,2154.445,0,1,30,900,1
0,-5.141,0,0,22.854,522.3053,1,0,26,676,3
0,-11.777,1,1,66.123,4372.251,1,0,30,900,2
0,0,0,0,10.506,110.376,1,0,28,784,5
0,-0.611,0,0,37.44,1401.754,1,0,41,1681,3
0,-0.4,0,0,19.434,377.6804,1,0,56,3136,5
1,2,0,0,46.767,2187.152,1,0,37,1369,4
0,0.05,0,0,12.81,164.0961,1,0,63,3969,2
0,35,0,0,92.097,8481.857,1,1,34,1156,4
0,0,0,0,30,900,1,0,53,2809,3
0,-1.302,0,0,28.476,810.8826,1,0,36,1296,4
0,20,0,0,14.1,198.81,1,0,62,3844,3
0,-5.373,1,1,91.725,8413.476,1,0,44,1936,3
0,31.5,1,1,75.888,5758.989,1,0,39,1521,4
1,35,0,0,23.7,561.6901,0,0,56,3136,2
0,0.75,0,0,18.36,337.0896,0,0,26,676,1
0,-4.995,0,0,42.828,1834.238,1,0,29,841,2
0,-9.7,0,0,34.2,1169.64,0,1,55,3025,3
0,181.83,1,1,65.676,4313.337,1,0,38,1444,3
1,82.9,1,1,25.704,660.6956,1,0,64,4096,2
1,0.455,0,0,33.291,1108.291,1,0,52,2704,3
0,1.2,1,1,18.03,325.0809,0,0,27,729,2
1,27.999,1,1,34.791,1210.414,1,0,57,3249,4
0,0.3,0,0,38.382,1473.178,1,0,56,3136,2
0,52,1,1,37.512,1407.15,1,1,52,2704,4
1,1.38,1,1,42.213,1781.938,1,0,41,1681,5
0,34.7,1,1,75.249,5662.412,1,0,42,1764,5
0,-1.501,0,0,43.134,1860.542,1,0,35,1225,4
0,-1.45,0,0,30.396,923.9168,0,0,38,1444,3
1,224.4,1,1,68.346,4671.176,1,0,59,3481,2
0,0.049,0,0,26.823,719.4733,0,1,63,3969,1
0,6.799,0,0,12.36,152.7696,0,1,34,1156,1
1,22.137,0,0,39.105,1529.201,1,0,39,1521,2
0,-5.901,0,0,39.045,1524.512,1,0,28,784,2
1,-7,0,0,44.019,1937.672,1,0,45,2025,5
0,21.81,1,1,45.741,2092.239,1,0,38,1444,5
0,4.66,1,1,37.32,1392.782,0,0,54,2916,1
1,62.399,0,0,38.766,1502.803,1,0,56,3136,2
0,0.95,0,0,18.45,340.4025,1,0,29,841,3
0,1.549,0,0,36.996,1368.704,1,0,54,2916,5
0,0,0,1,76.566,5862.353,0,1,55,3025,2
0,-0.107,0,1,67.989,4622.504,1,0,45,2025,2
0,-0.8,0,0,40.224,1617.97,1,0,52,2704,3
0,24,1,1,60.6,3672.36,0,1,29,841,1
0,6.499,1,1,43.164,1863.131,1,0,36,1296,4
1,43.848,0,0,50.364,2536.532,1,1,40,1600,4
0,-3,0,0,11.592,134.3745,0,0,46,2116,3
0,-1.751,0,0,41.175,1695.381,1,1,32,1024,2
1,-0.301,0,1,57.096,3259.953,1,0,29,841,3
1,20.24,1,1,46.002,2116.184,1,0,33,1089,7
0,0.42,0,0,41.985,1762.74,1,0,27,729,2
0,-9,0,0,14.241,202.8061,0,0,40,1600,5
0,-3.3,0,0,22.296,497.1116,0,0,27,729,1
0,1.9,1,1,36.642,1342.636,1,0,49,2401,6
0,-16.29,0,1,29.139,849.0813,1,0,49,2401,5
0,28,0,0,31.254,976.8125,0,1,41,1681,1
0,-2.431,0,0,37.317,1392.559,0,1,31,961,2
0,10.307,1,1,18.507,342.509,1,0,46,2116,2
0,-5.6,0,1,28.464,810.1993,1,0,27,729,4
1,22.227,0,0,35.247,1242.351,0,1,38,1444,1
0,7.1,1,1,54.996,3024.56,1,0,27,729,3
1,20.084,1,1,33.921,1150.634,1,0,38,1444,4
0,-0.605,0,0,31.659,1002.292,1,0,50,2500,3
1,11,0,0,28.05,786.8024,1,0,61,3721,2
1,25.9,0,0,35.346,1249.34,0,0,46,2116,1
0,0.317,0,0,12.633,159.5927,0,0,30,900,4
0,0,0,0,20.565,422.9193,0,0,31,961,3
1,8.55,0,0,31.35,982.8225,0,0,59,3481,1
0,-7.8,0,0,43.146,1861.577,1,0,28,784,4
0,-16,0,0,27.858,776.0682,1,0,54,2916,4
0,-117.2,0,0,14.79,218.7441,1,0,39,1521,5
0,4.8,0,0,16.14,260.4996,1,0,60,3600,6
0,-13.67,1,1,33.738,1138.253,1,1,55,3025,2
0,4.14,0,0,33.288,1108.091,1,1,46,2116,2
1,12.5,0,0,21.234,450.8827,0,1,44,1936,1
1,186.605,1,1,50.682,2568.665,1,0,52,2704,2
1,15.348,0,1,23.415,548.2623,1,0,56,3136,3
0,0,0,0,16.5,272.25,0,0,58,3364,1
0,0.2,0,0,14.4,207.36,0,1,28,784,2
0,12.898,0,0,84.495,7139.405,1,1,41,1681,6
0,38.25,1,1,96.774,9365.207,1,1,44,1936,3
0,26,0,0,60.396,3647.677,1,1,46,2116,3
0,3.3,0,0,22.8,519.84,1,0,35,1225,3
0,-0.088,0,0,25.5,650.25,1,0,43,1849,5
0,0.2,1,1,14.85,220.5225,1,0,35,1225,8
0,0,0,0,12.624,159.3654,1,0,35,1225,5
0,-2.245,1,1,40.8,1664.64,1,1,32,1024,5
0,4.5,0,0,26.073,679.8013,0,1,40,1600,1
0,-11.745,0,0,39.642,1571.488,1,0,28,784,3
0,-5.6,0,0,38.61,1490.732,0,0,52,2704,2
1,55.023,0,0,53.379,2849.318,1,0,64,4096,4
0,2.758,0,0,96.174,9249.439,1,0,34,1156,5
0,-2.7,1,1,35.496,1259.966,1,1,52,2704,4
0,0.095,0,0,28.293,800.4938,1,0,28,784,3
1,74.8,0,0,66.573,4431.964,1,0,51,2601,4
1,44.007,1,1,66.3,4395.69,0,0,45,2025,4
1,241.045,1,1,64.449,4153.673,1,0,46,2116,5
0,-12.5,0,0,46.05,2120.603,1,0,27,729,2
1,-0.5,0,0,30.669,940.5876,0,0,32,1024,1
1,55,0,0,80.22,6435.249,1,0,46,2116,5
0,13.374,0,1,39.24,1539.778,1,1,50,2500,3
1,197.15,0,0,74.592,5563.967,1,0,41,1681,3
0,0.95,0,0,27.624,763.0854,1,0,35,1225,5
0,83.999,0,0,20.64,426.0096,1,0,44,1936,3
0,-14.7,0,1,66.225,4385.75,1,0,35,1225,4
0,85,1,1,49.566,2456.789,1,0,51,2601,2
0,12.115,0,0,46.983,2207.402,1,0,47,2209,4
1,6.749,0,0,32.649,1065.957,1,0,47,2209,3
0,9.549,1,1,44.184,1952.226,1,0,55,3025,3
0,-0.7,0,0,20.691,428.1175,1,0,51,2601,3
0,7.399,0,0,36.702,1347.037,1,0,34,1156,4
0,10.535,0,0,26.679,711.7691,0,0,49,2401,1
0,-2.364,0,0,12.954,167.8061,0,0,46,2116,5
0,1.411,1,1,23.208,538.6113,0,0,31,961,1
0,-17.275,0,0,34.83,1213.129,0,0,26,676,1
0,-6.7,0,0,17.04,290.3616,0,0,64,4096,1
1,3,0,0,37.794,1428.386,1,0,60,3600,2
0,20,0,0,30.381,923.0052,1,0,62,3844,2
1,197.75,1,1,63.786,4068.654,1,0,62,3844,4
0,-12.001,0,0,50.649,2565.321,1,0,25,625,2
0,12.079,0,0,21.411,458.4309,1,0,44,1936,2
0,8.111,0,1,18.375,337.6406,1,0,55,3025,3
1,10.6,0,0,41.622,1732.391,1,0,46,2116,5
0,-0.55,1,1,40.674,1654.374,1,0,35,1225,2
1,107,1,1,44.79,2006.144,0,0,44,1936,3
0,8.42,0,0,66.111,4370.665,1,0,42,1764,4
1,79.9,1,1,102.63,10532.92,1,0,47,2209,4
0,1.5,0,0,44.868,2013.137,1,0,31,961,4
1,37.75,1,1,53.004,2809.424,0,0,57,3249,1
0,-2.965,0,0,40.326,1626.186,1,0,48,2304,4
0,-0.456,0,1,34.653,1200.83,1,1,53,2809,1
0,10.199,0,0,17.988,323.5682,1,0,57,3249,3
0,30.57,0,0,40.224,1617.97,1,0,35,1225,4
0,16.35,0,1,26.58,706.4964,0,0,42,1764,5
1,37.049,1,1,44.154,1949.576,1,0,46,2116,3
1,7.5,0,0,29.496,870.014,0,0,48,2304,2
0,-4,0,0,48.12,2315.534,1,0,28,784,3
0,-1.6,0,0,21.816,475.9379,0,0,53,2809,1
0,66.499,0,0,104.346,10888.09,0,1,57,3249,2
0,1.312,1,1,29.344,861.0703,0,1,26,676,3
0,65,1,1,39.537,1563.174,1,0,64,4096,2
0,-0.451,0,0,13.65,186.3225,1,1,28,784,5
0,-0.18,0,0,10.788,116.3809,0,0,59,3481,1
0,-1.17,0,0,24.564,603.3901,0,0,27,729,1
0,1.586,0,0,25.134,631.718,1,0,37,1369,2
0,-0.7,0,1,33.111,1096.338,1,0,30,900,5
0,0.538,0,1,28.704,823.9196,0,0,27,729,3
0,0.272,1,1,31.068,965.2207,1,0,27,729,4
0,3,1,1,36.528,1334.295,1,0,48,2304,6
0,0.371,0,0,20.697,428.3658,1,0,43,1849,4
0,-3,0,0,40.8,1664.64,0,1,32,1024,1
0,74.999,0,0,18.186,330.7306,0,1,50,2500,3
0,8.46,0,0,24.3,590.49,0,1,26,676,1
0,8,0,0,102.996,10608.18,1,0,29,841,4
0,26.5,1,1,40.179,1614.352,1,0,39,1521,3
0,-6.258,1,1,50.292,2529.285,1,0,40,1600,4
0,0.999,0,0,55.779,3111.297,1,0,26,676,2
0,-0.41,1,1,21.63,467.8569,0,0,30,900,3
1,13.7,0,1,46.824,2192.487,1,0,53,2809,2
1,19.25,0,1,58.911,3470.506,1,0,35,1225,3
0,95.7,1,1,102.666,10540.31,1,0,34,1156,3
0,-3.6,0,1,52.347,2740.208,0,0,43,1849,2
0,0.075,0,0,33.624,1130.573,1,0,52,2704,3
0,1.65,0,0,21.348,455.7371,1,0,34,1156,4
0,2,0,0,82.2,6756.839,1,0,41,1681,4
0,-2.8,1,1,37.491,1405.575,1,0,37,1369,2
0,-10.3,0,1,59.817,3578.074,1,0,37,1369,5
0,-4.9,1,1,35.976,1294.273,0,0,37,1369,4
0,-1.45,0,0,31.209,974.0016,1,0,63,3969,5
0,-6.4,0,0,50.025,2502.501,1,0,45,2025,2
0,-7.69,1,1,14.76,217.8576,0,0,27,729,1
0,-0.014,0,0,16.896,285.4748,0,0,35,1225,3
0,2,0,0,48,2304,1,0,41,1681,3
0,0.205,0,0,14.73,216.9729,0,0,56,3136,1
0,3.3,0,0,73.578,5413.723,1,0,36,1296,5
0,-3.201,0,1,61.602,3794.807,1,0,47,2209,2
0,1,0,0,13.797,190.3572,0,1,54,2916,1
1,108.498,0,0,35.55,1263.802,1,0,62,3844,2
0,0.949,0,0,25.782,664.7115,0,1,27,729,1
0,-0.7,0,0,26.19,685.9161,1,0,42,1764,4
0,0,0,0,15.3,234.09,0,1,38,1444,1
0,1.2,0,0,33.6,1128.96,1,0,41,1681,5
0,-0.41,1,1,34.44,1186.114,0,1,42,1764,1
0,-2.01,0,0,27.96,781.7615,1,0,26,676,3
1,96.354,0,0,63.204,3994.745,0,1,40,1600,1
0,8,0,0,71.259,5077.846,1,0,28,784,2
1,18.43,0,0,45.618,2081.002,1,0,48,2304,4
0,-0.838,0,0,25.641,657.4609,1,1,49,2401,5
1,65.34,1,1,61.8,3819.24,1,0,42,1764,4
0,8,0,0,24.36,593.4096,0,1,40,1600,1
0,0.35,0,0,49.656,2465.718,1,0,44,1936,6
0,47,1,1,41.784,1745.903,1,0,37,1369,4
0,3.5,0,1,76.866,5908.381,1,1,40,1600,4
1,54.86,1,1,65.346,4270.1,1,0,40,1600,6
0,-1.14,0,0,44.7,1998.09,1,0,33,1089,5
0,-0.5,0,0,62.52,3908.75,1,0,29,841,2
0,0,0,0,17.28,298.5984,1,0,25,625,4
0,0.1,0,0,25.308,640.4949,1,0,31,961,2
0,0.499,0,0,17.28,298.5984,0,0,29,841,1
0,-0.15,0,0,19.5,380.25,0,1,28,784,1
1,-0.609,0,0,27.486,755.4802,1,1,29,841,6
0,-32.5,0,1,57.306,3283.978,0,0,44,1936,1
1,4.75,0,0,47.691,2274.432,1,0,49,2401,3
0,4,1,1,117.9,13900.41,1,0,35,1225,3
0,-13.115,0,1,25.533,651.9341,1,0,30,900,6
0,0.5,0,0,14.52,210.8304,0,1,40,1600,1
1,351.3,1,1,77.85,6060.622,1,0,51,2601,5
0,0,0,0,16.32,266.3424,1,0,28,784,2
1,56.3,0,1,43.398,1883.386,1,0,57,3249,2
0,50.37,0,0,14.538,211.3535,0,0,55,3025,1
0,-2.05,0,0,35.31,1246.796,1,0,27,729,2
0,-8,0,0,28.5,812.25,0,0,37,1369,3
0,-0.054,1,1,36.684,1345.716,1,0,49,2401,3
0,8.8,1,1,39.312,1545.433,1,0,48,2304,2
1,77,0,0,31.398,985.8345,1,1,35,1225,4
1,1.7,1,1,25.38,644.1443,0,1,25,625,1
0,-13.7,0,1,21.216,450.1187,1,0,28,784,4
0,-0.32,0,0,25.953,673.5582,1,0,27,729,4
0,-24.9,0,0,40.005,1600.4,0,1,35,1225,1
0,-0.98,0,0,22.5,506.25,0,1,40,1600,1
1,44.5,0,1,47.556,2261.573,1,0,36,1296,4
1,90.5,0,0,101.886,10380.76,0,0,38,1444,2
0,4.6,0,0,70.368,4951.655,1,0,48,2304,3
0,2.61,0,0,25.2,635.04,0,1,43,1849,1
0,40.97,1,1,62.889,3955.026,1,0,42,1764,4
1,5.74,0,1,26.505,702.515,0,0,49,2401,2
0,33.313,1,1,35.52,1261.67,0,1,44,1936,1
0,1.6,0,0,25.32,641.1024,0,0,45,2025,2
0,-14.5,0,0,70.29,4940.684,1,0,35,1225,4
1,14.875,1,1,36.09,1302.488,0,1,37,1369,1
0,41.899,1,1,22.668,513.8382,1,0,44,1936,6
0,-15.72,1,1,30,900,0,1,27,729,1
0,1,0,0,18.975,360.0506,1,0,34,1156,3
1,-7,0,0,45.15,2038.523,0,1,30,900,1
0,9.499,0,0,52.2,2724.84,1,0,29,841,2
0,0,0,0,26.604,707.7728,1,0,48,2304,3
0,-4.9,0,0,34.785,1209.996,1,0,42,1764,4
0,0,0,0,13.74,188.7876,0,1,50,2500,1
0,0,0,0,17.694,313.0776,0,0,38,1444,1
1,37.348,1,1,36.72,1348.359,1,0,55,3025,2
0,-0.701,0,0,24.192,585.2528,0,0,28,784,2
0,0,0,0,14.04,197.1216,0,1,46,2116,2
0,-6.3,0,0,11.238,126.2926,0,1,33,1089,1
0,-4.85,0,0,21.645,468.506,0,0,34,1156,2
0,0.15,0,0,50.742,2574.751,0,0,40,1600,3
0,-0.128,0,0,22.08,487.5264,1,0,32,1024,3
0,-0.627,0,0,12.75,162.5625,1,0,36,1296,3
0,0,0,0,12.24,149.8176,0,1,40,1600,1
0,8,1,1,18.297,334.7802,0,0,48,2304,2
0,-1,0,0,36.72,1348.359,1,0,49,2401,2
1,144.426,1,1,138.441,19165.91,1,1,45,2025,2
1,232.6,0,0,48.402,2342.754,1,0,40,1600,4
0,-9.868,0,0,30.42,925.3764,1,0,50,2500,2
0,-12.797,0,0,35.52,1261.67,1,0,41,1681,3
0,2.899,0,0,33,1089,0,1,47,2209,1
0,46.249,0,0,42.528,1808.631,1,0,61,3721,2
0,-10.843,0,0,54.963,3020.931,1,0,42,1764,4
1,68.165,0,1,44.586,1987.911,1,0,39,1521,3
0,-5.951,0,0,16.407,269.1896,1,0,47,2209,2
0,0,0,0,16.917,286.1849,0,0,35,1225,6
0,22.749,1,1,34.854,1214.801,1,1,35,1225,2
0,-1.6,0,0,29.922,895.3261,1,0,28,784,6
0,-5.32,0,0,35.109,1232.642,1,0,37,1369,4
1,42.245,0,0,57.201,3271.954,1,0,39,1521,5
0,-11,0,1,24,576,1,0,42,1764,2
0,-4.875,0,1,27.12,735.4944,1,0,31,961,2
1,67.606,1,1,95.34,9089.715,1,0,58,3364,4
1,324,1,1,95.43,9106.885,1,0,62,3844,3
0,10.9,1,1,41.793,1746.655,1,0,39,1521,5
0,302.594,1,1,77.424,5994.477,1,1,49,2401,2
1,17,0,1,68.196,4650.694,0,0,53,2809,1
0,0,0,0,11.112,123.4766,1,0,25,625,4
0,0.05,0,0,16.215,262.9262,1,0,26,676,3
1,23.11,1,1,39.45,1556.303,1,0,34,1156,4
0,0.434,0,1,74.418,5538.039,1,0,40,1600,2
0,3.9,0,1,49.41,2441.348,1,0,31,961,4
0,3,1,1,31.842,1013.913,0,1,29,841,1
0,-0.02,0,0,18.402,338.6336,1,0,56,3136,4
0,3,0,0,21.6,466.56,1,0,56,3136,4
0,-3.8,0,0,19.815,392.6342,0,0,51,2601,1
0,1.2,0,0,30.162,909.7463,1,1,27,729,5
0,-2.9,0,1,55.716,3104.273,1,0,43,1849,5
1,10.181,0,0,54.15,2932.223,1,0,45,2025,3
0,-0.835,0,0,18.006,324.2161,0,0,26,676,4
0,0,0,1,16.995,288.83,0,0,40,1600,3
0,19.249,0,0,47.421,2248.751,1,1,35,1225,4
1,26.749,0,0,45.99,2115.08,1,0,55,3025,5
0,0,0,0,15.72,247.1184,0,1,37,1369,4
0,-4.1,0,0,61.71,3808.124,1,0,26,676,5
0,-4.4,0,1,25.128,631.4164,1,0,52,2704,4
1,39.271,1,1,36.012,1296.864,0,0,54,2916,1
1,36.983,1,1,73.311,5374.502,1,0,54,2916,2
0,0.757,0,0,15.615,243.8282,0,0,26,676,1
0,-4.8,0,0,23.4,547.56,0,1,42,1764,2
1,16.55,0,0,67.32,4531.982,1,0,36,1296,4
0,0,0,0,19.848,393.9431,1,0,45,2025,5
0,1.733,0,0,51.654,2668.136,1,0,54,2916,3
0,-4.49,0,1,22.749,517.517,0,0,36,1296,1
1,116.632,1,1,93.12,8671.335,0,1,39,1521,2
0,6.11,0,1,66,4356,1,0,52,2704,3
0,0.015,0,0,13.851,191.8502,0,0,42,1764,4
0,0.7,0,1,24.09,580.3281,1,0,36,1296,1
0,-1.335,0,0,31.8,1011.24,1,1,28,784,4
0,0.02,0,0,21.228,450.628,1,0,33,1089,4
0,0.5,0,0,18.39,338.1921,0,1,25,625,2
1,86.582,1,1,110.316,12169.62,1,0,60,3600,3
0,-3,0,0,39.6,1568.16,0,1,27,729,1
0,0.4,0,0,26.535,704.1062,1,0,25,625,2
0,0,0,0,21.42,458.8164,1,0,31,961,4
0,14.178,0,0,24.396,595.1648,1,0,32,1024,4
0,-1.3,0,0,35.7,1274.49,1,0,37,1369,5
0,-2.8,0,0,51.354,2637.233,0,1,38,1444,4
0,34,0,0,45.42,2062.976,0,1,39,1521,1
1,38.678,0,0,93.954,8827.354,1,0,32,1024,4
0,-0.541,1,1,13.275,176.2256,1,0,26,676,3
0,-7.35,1,1,35.244,1242.14,1,0,26,676,2
0,127.174,1,1,43.56,1897.474,0,0,51,2601,1
0,-4,0,0,92.16,8493.466,1,0,57,3249,2
0,0.158,1,1,43.707,1910.302,1,0,42,1764,5
0,-0.68,1,1,42.6,1814.76,1,0,38,1444,3
0,3.15,0,1,24.39,594.8721,0,0,31,961,1
0,33,0,0,41.376,1711.973,1,0,31,961,3
0,-1.984,0,0,16.8,282.24,0,1,40,1600,2
0,-8.8,0,0,11.49,132.0201,1,0,56,3136,2
0,-3.6,0,0,21.816,475.9379,0,0,34,1156,4
0,-5.45,0,0,30.21,912.644,0,0,28,784,1
1,57.184,1,1,24.966,623.3011,0,0,62,3844,1
0,-11.641,1,1,33.849,1145.755,1,0,33,1089,5
1,72.057,0,0,74.67,5575.608,1,0,47,2209,3
1,25.525,1,1,49.668,2466.91,1,0,42,1764,2
0,1.208,0,0,34.131,1164.925,1,0,46,2116,7
0,-0.385,0,0,10.2,104.04,0,1,26,676,1
0,-0.671,0,0,24.99,624.5001,1,0,28,784,4
1,52.85,0,0,51.03,2604.061,1,1,52,2704,3
1,1.258,0,0,60.615,3674.178,1,1,34,1156,4
1,9.7,1,1,26.43,698.5449,0,0,26,676,2
0,0.4,0,0,32.376,1048.205,1,0,56,3136,2
0,1.4,0,0,37.257,1388.084,1,0,25,625,2
0,-2.172,0,0,60.594,3671.633,1,0,39,1521,4
0,0.428,0,0,21.657,469.0256,1,0,64,4096,2
0,0.111,0,0,13.44,180.6336,0,0,30,900,3
0,-2.625,0,1,32.985,1088.01,1,0,29,841,5
0,0.015,1,1,17.079,291.6923,1,0,39,1521,5
1,70.6,0,0,47.499,2256.155,0,0,39,1521,1
0,0.05,0,0,21.24,451.1376,0,1,52,2704,3
0,0,0,0,13.743,188.8701,0,0,43,1849,1
0,-0.158,0,0,29.244,855.2115,0,0,32,1024,1
0,-1.75,0,0,71.598,5126.273,1,0,27,729,2
1,44,1,1,52.11,2715.452,0,1,50,2500,2
0,0,0,1,19.38,375.5844,1,0,63,3969,3
0,0,0,0,50.883,2589.08,1,0,45,2025,6
0,43,1,1,11.604,134.6528,1,0,38,1444,4
0,-4.391,0,0,18.93,358.3449,0,0,38,1444,4
0,0,0,0,11.433,130.7135,1,0,58,3364,2
0,9,1,1,58.572,3430.679,1,0,33,1089,4
1,169.8,1,1,44.277,1960.453,0,1,53,2809,1
1,137,0,0,90.141,8125.4,0,1,46,2116,1
0,0,0,0,26.316,692.5319,0,1,54,2916,1
0,0,0,0,26.862,721.567,0,0,31,961,3
0,10.41,0,1,26.943,725.9253,0,0,33,1089,2
0,-1.45,0,1,35.583,1266.15,1,0,26,676,2
0,-5.15,0,0,23.01,529.4601,1,0,47,2209,4
0,4.206,0,0,47.376,2244.485,1,0,27,729,2
0,0.112,0,0,11.505,132.365,0,0,29,841,1
1,11.955,0,0,17.352,301.0919,0,0,34,1156,1
0,-1,0,0,21.63,467.8569,0,0,40,1600,1
0,25.794,1,1,68.535,4697.047,1,0,44,1936,4
1,3,0,0,43.521,1894.077,1,0,53,2809,2
1,88.868,0,0,59.94,3592.803,1,0,61,3721,2
0,0,0,0,16.812,282.6433,1,0,49,2401,4
0,-1.37,0,0,12.093,146.2407,0,0,27,729,1
0,-0.29,0,0,15.6,243.36,1,0,34,1156,4
0,1,0,1,35.586,1266.363,1,0,31,961,3
0,-3,0,0,19.92,396.8064,1,0,50,2500,5
0,-5.7,0,0,28.872,833.5923,1,1,32,1024,5
1,0.8,0,0,18,324,0,1,27,729,1
0,-8.752,0,0,55.191,3046.047,1,0,39,1521,2
0,0.964,0,0,22.305,497.513,1,0,26,676,4
0,15.05,1,1,15.882,252.2379,1,0,56,3136,2
0,1.68,1,1,20.13,405.2169,0,0,33,1089,3
1,4.25,0,0,30.255,915.365,0,1,26,676,1
0,-4.3,0,0,10.944,119.7711,1,0,36,1296,4
0,0.15,0,1,21.099,445.1678,0,0,44,1936,3
0,29.771,0,0,30.966,958.8931,1,0,33,1089,3
0,1.69,0,0,22.14,490.1796,0,0,35,1225,3
0,10,0,0,51.117,2612.948,1,0,28,784,2
0,8.459,0,0,41.436,1716.942,1,0,27,729,4
0,-4.8,0,0,47.922,2296.518,1,1,35,1225,4
0,1.199,1,1,14.523,210.9175,1,0,26,676,2
0,-1.494,0,0,29.478,868.9525,1,0,30,900,5
0,-0.612,0,0,15.045,226.352,0,0,28,784,3
0,-3.25,0,1,20.7,428.49,1,0,30,900,5
0,-7.8,0,0,42.051,1768.286,0,0,28,784,2
0,1.606,0,1,23.367,546.0167,0,0,31,961,3
0,-6.05,0,0,28.038,786.1295,0,0,37,1369,6
1,29.498,0,0,54.315,2950.119,1,0,39,1521,5
0,-0.355,0,0,70.671,4994.39,1,0,41,1681,4
0,-10.9,0,0,54.765,2999.205,1,0,38,1444,4
0,13.95,0,1,81.252,6601.887,1,0,40,1600,5
1,10.44,1,1,46.98,2207.12,1,0,51,2601,3
0,0.02,0,0,18.903,357.3234,0,1,25,625,1
