assignment,female,age,white,black,hispanic,educ,educmis,geddegree,hsdegree,english,cohabmarried,haschild,everwkd,mwearn,hhsize,hhsizemis,educmum,educmummis,educdad,educdadmis,welfarechild,welfarechildmis,health,healthmis,smoke,smokemis,alcohol,alcoholmis,everwkdy1,earnq4,earnq4mis,pworky1,pworky1mis,health12,health12mis,trainy1,trainy2,pworky2,pworky3,pworky4,earny2,earny3,earny4,health30,health48
1,0,17,1,0,0,9,0,0,0,1,0,1,0,0,2,0,11,0,16,0,2,0,3,0,1,0,3,0,1,336.67919921875,0,28.846153259277344,0,2,0,1,0,100,100,100,313.6304016113281,414.1459045410156,535.122314453125,2,3
1,0,17,0,1,0,8,0,0,0,1,0,1,0,0,2,0,12,0,0,1,1,0,3,0,2,0,4,0,0,0,0,0,0,3,0,1,0,46.153846740722656,63.46154022216797,67.30769348144531,91.52238464355469,140.51609802246094,126.4339828491211,2,2
0,0,18,0,1,0,10,0,0,0,1,0,0,0,0,4,0,12,0,0,1,1,0,1,0,0,1,0,1,1,116.4937515258789,0,69.23076629638672,0,2,0,0,0,38.46154022216797,34.61538314819336,100,38.801422119140625,54.27434539794922,154.716064453125,1,2
1,0,16,0,1,0,10,0,0,0,1,0,0,0,0,1,0,12,0,0,1,4,0,2,0,0,1,4,0,0,0,0,0,0,2,0,1,1,0,61.53845977783203,15.384614944458008,0,129.6526336669922,46.77099609375,1,2
0,0,18,1,0,0,11,0,0,0,1,0,0,0,0,1,0,12,0,0,1,2,0,3,0,0,1,4,0,1,112.81500244140625,0,65.384613037109375,0,3,0,1,0,15.384614944458008,46.153846740722656,86.53845977783203,31.988405227661133,106.30805969238281,214.1100616455078,2,3
1,0,18,1,0,0,8,0,0,0,1,0,0,0,0,2,0,10,0,0,1,4,0,2,0,1,0,2,0,0,0,0,9.615385055541992,0,2,0,1,1,0,44.230770111083984,92.30769348144531,0,168.78399658203125,465.9067687988281,2,2
1,0,16,1,0,0,8,0,0,0,1,0,0,0,0,4,0,12,0,12,0,1,0,1,0,0,1,0,1,1,32.59938430786133,0,1.923076868057251,0,1,0,1,0,96.15384674072266,100,100,281.9811706542969,88.9979019165039,606.29071044921875,4,1
1,1,21,0,0,0,12,0,1,0,0,0,0,0,0,10,0,8,0,12,0,1,0,1,0,0,1,0,1,1,63.387691497802734,0,5.769230842590332,0,3,0,1,0,100,100,100,363.91802978515625,380.87713623046875,437.0005187988281,2,2
1,0,19,1,0,0,12,0,0,1,1,0,0,0,0,2,0,12,0,16,0,1,0,1,0,1,0,3,0,1,213.19190979003906,0,90.384613037109375,0,1,0,0,0,100,100,100,228.84078979492188,264.0875549316406,360.5523681640625,1,1
1,1,17,1,0,0,10,0,0,0,1,0,0,1,0,4,0,0,1,0,1,1,0,2,0,1,0,3,0,0,0,0,17.30769157409668,0,3,0,1,1,0,40.38461685180664,53.846153259277344,0,98.6357192993164,97.53936767578125,2,2
1,0,17,1,0,0,9,0,0,0,1,0,0,0,8,2,0,8,0,6,0,1,0,2,0,0,1,4,0,1,209.17938232421875,0,96.15384674072266,0,1,0,1,1,53.846153259277344,100,100,155.4991912841797,266.3414001464844,385.55364990234375,1,2
1,1,21,0,1,0,10,0,0,0,1,0,1,1,0,3,0,0,1,0,1,3,0,3,0,1,0,0,0,0,0,0,0,0,3,0,1,1,0,3.846153736114502,0,0,3.659273624420166,0,1,3
0,1,17,1,0,0,11,0,0,0,1,0,0,0,0,2,0,12,0,12,0,1,0,2,0,3,0,3,0,1,49.04999923706055,0,55.769229888916016,0,2,0,1,1,56.190120697021484,15.384614944458008,100,153.10940551757812,166.24172973632812,375.5244140625,2,2
0,0,19,0,0,1,8,0,0,0,0,0,0,0,0,4,0,0,1,4,0,2,0,2,0,0,1,3,0,1,156.9600067138672,0,54.54427719116211,0,2,0,1,1,96.15384674072266,100,100,478.4582824707031,705.94940185546875,877.788330078125,1,2
0,0,19,1,0,0,9,0,0,0,1,0,0,0,0,3,0,12,0,0,1,4,0,2,0,1,0,3,0,1,47.540767669677734,0,9.615385055541992,0,3,0,0,0,69.23076629638672,88.46154022216797,80.76923370361328,177.37315368652344,257.561279296875,181.88720703125,3,2
0,0,18,1,0,0,11,0,0,0,1,0,0,0,0,3,0,12,0,16,0,1,0,1,0,2,0,3,0,0,0,0,26.923076629638672,0,1,0,1,1,80.76923370361328,100,100,238.80233764648438,265.7752990722656,281.643310546875,1,1
1,0,17,0,1,0,10,0,0,0,1,0,0,1,0,4,0,12,0,0,1,4,0,1,0,4,0,0,1,0,0,0,0,0,2,0,1,0,82.69230651855469,42.30769348144531,0,144.76234436035156,104.39270782470703,0,2,4
1,1,19,0,1,0,12,0,0,1,1,0,0,0,0,0,0,12,0,10,0,4,0,2,0,0,1,0,1,1,269.7749938964844,0,98.07691955566406,0,2,0,1,1,56.882240295410156,100,51.92307662963867,145.01576232910156,168.58180236816406,909.07940673828125,2,2
1,0,16,0,0,0,7,0,0,0,1,0,0,0,0,2,0,11,0,0,1,2,0,1,0,1,0,0,0,0,0,0,17.30769157409668,0,2,0,1,1,84.615386962890625,100,48.07692337036133,342.0982360839844,537.3531494140625,190.09739685058594,2,1
1,0,20,1,0,0,12,0,0,1,1,0,0,0,900,1,0,0,1,0,1,0,1,2,0,1,0,0,1,1,158.43150329589844,0,47.12561798095703,0,2,0,1,0,51.92307662963867,7.692307472229004,0,103.280517578125,21.95564079284668,0,2,1
1,0,20,0,1,0,11,0,0,0,1,0,0,0,0,4,0,14,0,11,0,1,0,2,0,3,0,4,0,0,0,0,0,0,2,0,1,0,19.230770111083984,61.53845977783203,100,34.320892333984375,136.55615234375,238.5518798828125,2,2
1,1,16,0,1,0,8,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,1,0,1,0,0,1,1,128.34774780273438,0,35.2099494934082,0,1,0,1,0,3.846153736114502,0,19.230770111083984,113.01001739501953,0,39.029964447021484,1,1
0,1,22,0,1,0,10,0,1,0,1,0,1,1,0,9,0,9,0,0,1,1,0,1,0,0,1,0,1,1,108.62688446044922,0,75,0,1,0,1,1,75,78.84615325927734,13.461538314819336,119.96644592285156,191.91046142578125,18.946584701538086,4,3
0,0,20,1,0,0,10,0,0,0,1,1,1,0,0,2,0,12,0,12,0,1,0,3,0,1,0,3,0,1,216.3105010986328,0,71.15384674072266,0,3,0,0,0,96.15384674072266,13.461538314819336,73.07691955566406,280.8265380859375,23.1309814453125,274.27435302734375,4,3
0,0,20,0,1,0,11,0,0,0,1,0,0,0,0,1,0,11,0,8,0,4,0,1,0,2,0,2,0,0,0,0,7.692307472229004,0,3,0,1,1,75,0,48.07692337036133,148.723876953125,0,60.48471450805664,3,2
1,0,19,1,0,0,11,0,0,0,1,0,0,0,0,2,0,12,0,13,0,1,0,1,0,1,0,4,0,1,194.69076538085938,0,45.995365142822266,0,1,0,1,0,88.46154022216797,0,73.07691955566406,647.02203369140625,0,227.30487060546875,1,1
0,0,20,1,0,0,11,0,1,0,1,0,0,0,200,3,0,0,1,0,1,1,0,2,0,1,0,4,0,1,313.9200134277344,0,61.53845977783203,0,2,0,0,0,32.69230651855469,57.69230651855469,84.615386962890625,129.6793670654297,311.85504150390625,379.022216796875,1,1
0,0,19,0,1,0,11,0,0,0,1,0,1,0,200,4,0,17,0,0,1,1,0,1,0,1,0,1,0,1,165.600341796875,0,50,0,1,0,0,1,88.46154022216797,34.61538314819336,15.384614944458008,244.52203369140625,124.65868377685547,56.403194427490234,2,2
0,0,20,0,1,0,11,0,0,0,1,0,0,0,412.5,2,0,13,0,12,0,1,0,2,0,4,0,4,0,1,294.0283508300781,0,100,0,2,0,0,0,71.89082336425781,75,75,233.8527069091797,264.28033447265625,325.0486145019531,2,3
1,0,16,0,1,0,8,0,0,0,1,0,0,0,0,1,0,12,0,12,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,30.769229888916016,63.46154022216797,76.92308044433594,103.66613006591797,133.8972625732422,230.96788024902344,2,1
0,1,19,0,0,1,12,0,0,1,1,0,0,0,0,2,0,12,0,0,1,1,0,1,0,1,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3
1,1,16,0,1,0,10,0,0,0,1,0,0,0,0,5,0,12,0,12,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,1,1,69.23076629638672,76.92308044433594,100,195.1292724609375,408.594482421875,399.9335021972656,4,2
0,0,17,0,1,0,10,0,0,0,1,0,0,0,200,3,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,3,0,1,1,80.76923370361328,5.769230842590332,96.15384674072266,207.9852294921875,5.310718536376953,135.33274841308594,1,4
1,0,19,0,1,0,11,0,0,0,0,0,0,0,0,3,0,0,1,0,1,2,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,84.615386962890625,50,92.30769348144531,125.84327697753906,73.563079833984375,238.32998657226562,1,1
1,1,16,0,1,0,9,0,0,0,1,0,0,0,0,3,0,11,0,11,0,1,0,3,0,0,1,0,1,0,0,0,3.846153736114502,0,1,0,1,1,63.46154022216797,100,100,180.60121154785156,150.80474853515625,171.6920623779297,1,1
0,1,18,0,0,1,10,0,0,0,1,0,0,0,0,3,0,12,0,0,1,2,0,2,0,1,0,3,0,1,77.42353820800781,0,80.76923370361328,0,2,0,1,0,61.53845977783203,100,80.76923370361328,75.2936782836914,179.6999969482422,166.62847900390625,2,2
0,1,16,0,1,0,8,0,0,0,1,0,0,1,0,6,0,6,0,0,1,3,0,2,0,0,1,4,0,0,0,0,9.615385055541992,0,2,0,0,0,0,0,0,0,0,0,2,2
0,0,19,0,1,0,10,0,0,0,1,0,0,0,0,3,0,3,0,0,1,1,0,1,0,0,1,0,1,1,88.742767333984375,0,13.461538314819336,0,2,0,0,0,0,30.769229888916016,17.30769157409668,0,81.96772766113281,41.321598052978516,1,1
1,0,23,0,0,0,13,0,0,1,1,1,0,1,0,3,0,18,0,16,0,1,0,1,0,2,0,4,0,1,589.0531005859375,0,38.46154022216797,0,1,0,1,0,100,100,100,763.12823486328125,796.948974609375,856.272216796875,1,1
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,4,0,11,0,12,0,3,0,2,0,2,0,4,0,0,0,0,0,0,2,0,1,0,34.61538314819336,73.07691955566406,88.46154022216797,86.63526916503906,194.49038696289062,360.1442565917969,2,2
0,0,17,0,0,0,9,0,0,0,0,0,0,0,180,5,0,0,1,0,1,2,0,2,0,2,0,4,0,0,0,0,0,0,2,0,1,1,67.30769348144531,51.92307662963867,94.23076629638672,170.646484375,241.314453125,448.8144836425781,2,2
1,1,16,1,0,0,9,0,0,0,1,0,0,0,0,4,0,11,0,10,0,2,0,2,0,1,0,2,0,1,179.168701171875,0,98.07691955566406,0,2,0,1,1,15.384614944458008,15.384614944458008,7.692307472229004,51.3194465637207,34.47035598754883,10.03004264831543,1,1
1,0,16,0,1,0,8,0,0,0,1,0,1,0,0,5,0,12,0,12,0,3,0,1,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,21.153846740722656,0,0,77.064300537109375,0,2,1
0,0,17,0,1,0,10,0,0,0,1,0,0,0,53.5,3,0,12,0,10,0,3,0,1,0,0,1,0,1,0,0,0,53.846153259277344,0,1,0,0,0,0,90.384613037109375,98.07691955566406,0,212.99258422851562,119.638427734375,3,1
1,0,17,0,1,0,9,0,0,0,1,0,0,0,0,5,0,9,0,0,1,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,0,9.615385055541992,69.23076629638672,0,40.34349060058594,129.35104370117188,2,2
1,0,17,0,1,0,10,0,0,0,1,0,0,0,0,5,0,12,0,12,0,1,0,1,0,0,1,4,0,0,0,0,0,0,1,0,1,0,0,23.076923370361328,0,0,56.20643997192383,0,1,1
1,0,17,0,0,0,8,0,0,0,0,0,0,0,0,3,0,12,0,12,0,2,0,1,0,1,0,4,0,0,0,0,0,0,1,0,1,0,13.461538314819336,23.076923370361328,38.46154022216797,63.715797424316406,34.47035598754883,156.19203186035156,1,1
1,0,19,1,0,0,11,0,0,0,1,0,0,0,0,4,0,12,0,0,1,2,0,2,0,1,0,0,1,1,53.7663459777832,0,9.615385055541992,0,2,0,1,0,32.69230651855469,0,0,76.823944091796875,0,0,2,1
0,0,21,0,1,0,12,0,0,0,0,0,0,1,0,2,0,0,1,12,0,1,0,2,0,0,1,0,1,1,274.67999267578125,0,57.69230651855469,0,2,0,1,1,100,100,100,200.1255340576172,201.1266632080078,214.04891967773438,2,1
1,1,18,0,1,0,9,0,0,0,1,0,0,1,0,5,0,8,0,0,1,4,0,1,0,0,1,4,0,1,176.5800018310547,0,100,0,1,0,1,1,32.69230651855469,61.53845977783203,11.538461685180664,45.82183837890625,65.79759216308594,17.863922119140625,2,1
0,1,18,0,0,1,10,0,0,0,1,0,0,0,150,2,0,12,0,12,0,3,0,2,0,0,1,0,1,1,94.7985610961914,0,23.076923370361328,0,3,0,1,1,88.46154022216797,88.46154022216797,71.15384674072266,181.05984497070312,199.61495971679688,164.36380004882812,2,2
1,0,16,1,0,0,9,0,0,0,1,0,0,0,8,3,0,9,0,12,0,1,0,1,0,2,0,0,1,1,882.9000244140625,0,59.61538314819336,0,1,0,1,0,100,25,0,607.08331298828125,102.93854522705078,0,1,1
1,0,20,1,0,0,12,0,0,1,1,0,0,0,0,4,0,14,0,18,0,1,0,1,0,0,1,4,0,1,206.6438751220703,0,40.38461685180664,0,2,0,1,0,82.69230651855469,19.230770111083984,90.384613037109375,170.4834747314453,34.17965316772461,309.25128173828125,2,2
0,0,19,0,0,1,11,0,1,0,0,0,0,0,0,5,0,13,0,6,0,1,0,2,0,4,0,4,0,0,0,0,61.53845977783203,0,3,0,1,1,34.61538314819336,98.07691955566406,100,99.9637680053711,266.8601379394531,348.3226623535156,1,2
1,1,19,0,1,0,11,0,0,0,1,0,0,0,25,2,0,12,0,16,0,2,0,1,0,0,1,0,1,1,266.907470703125,0,100,0,1,0,1,1,69.23076629638672,100,100,194.323974609375,276.9718017578125,272.06744384765625,2,1
1,0,18,0,0,1,11,0,0,0,1,0,0,0,0,5,0,0,1,12,0,2,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,1,50,100,100,164.2367706298828,471.5453186035156,630.88104248046875,2,3
0,0,18,0,1,0,12,0,0,1,1,0,0,1,0,3,0,14,0,12,0,2,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,61.53845977783203,0,0,219.67210388183594,2,1
1,0,17,0,1,0,8,0,0,0,1,0,1,0,250,4,0,0,1,12,0,4,0,2,0,4,0,4,0,1,196.1999969482422,0,100,0,1,0,0,0,100,96.15384674072266,100,328.65533447265625,305.72760009765625,261.0833435058594,2,3
1,1,17,1,0,0,10,0,0,0,1,0,0,0,0,6,0,12,0,12,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,92.30769348144531,0,0,433.0647888183594,1,1
0,1,18,0,1,0,9,0,0,0,1,0,1,0,25,7,0,12,0,12,0,3,0,3,0,0,1,0,1,0,0,0,0,0,2,0,0,0,53.846153259277344,28.846153259277344,0,110.20820617675781,65.77692413330078,0,3,3
1,0,17,1,0,0,10,0,0,0,1,0,0,0,10,2,0,12,0,12,0,1,0,1,0,0,1,4,0,1,49.80461502075195,0,5.769230842590332,0,3,0,1,1,15.384614944458008,40.38461685180664,19.230770111083984,43.647178649902344,89.07383728027344,48.71978759765625,2,2
0,0,18,0,0,1,9,0,0,0,0,0,0,0,0,3,0,12,0,12,0,2,0,3,0,0,1,4,0,0,0,0,50,0,3,0,0,0,61.53845977783203,88.46154022216797,0,453.2801513671875,64.87677764892578,0,3,3
1,1,17,0,0,1,10,0,0,0,0,0,0,0,0,4,0,14,0,16,0,1,0,1,0,1,0,4,0,0,0,0,0,0,1,0,1,1,48.34312438964844,100,100,113.01001739501953,313.0187072753906,281.643310546875,1,3
0,0,19,0,1,0,13,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,4,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,1
0,1,16,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,15.394153594970703,0,11.538461685180664,0,1,0,1,1,0,0,0,0,0,0,2,1
0,0,16,0,0,1,3,0,0,0,0,0,0,0,0,4,0,6,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,4,0,0,0,0,55.769229888916016,0,0,159.49310302734375,0,4,2
1,0,17,0,1,0,9,0,0,0,1,0,0,0,0,4,0,11,0,7,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,65.384613037109375,53.846153259277344,0,146.78260803222656,147.60292053222656,1,1
0,1,18,0,0,1,9,0,0,0,1,0,0,0,0,2,0,0,1,0,1,4,0,2,0,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,5.769230842590332,0,0,7.781632900238037,2,2
1,1,16,0,0,1,8,0,0,0,1,0,0,0,0,4,0,0,1,0,1,4,0,2,0,3,0,3,0,0,0,0,0,0,3,0,1,1,48.34312438964844,55.25956726074219,46.153846740722656,113.01001739501953,150.80474853515625,108.39219665527344,1,3
0,0,22,0,0,0,9,0,0,0,0,0,0,0,155,0,1,0,1,11,0,2,0,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,26.923076629638672,0,0,40.43497085571289,0,2,2
0,0,16,0,1,0,8,0,0,0,1,0,0,0,0,3,0,12,0,12,0,1,0,1,0,2,0,3,0,0,0,0,7.692307472229004,0,2,0,1,1,0,0,0,0,0,0,1,1
1,1,18,1,0,0,10,0,0,0,1,0,0,0,0,3,0,12,0,12,0,2,0,2,0,1,0,4,0,1,13.205769538879395,0,67.30769348144531,0,3,0,1,1,0,59.61538314819336,65.384613037109375,0,127.04998016357422,191.12100219726562,2,2
1,0,19,0,0,1,10,0,0,0,1,0,0,0,50,2,0,12,0,12,0,4,0,1,0,1,0,3,0,0,0,0,0,0,1,0,1,1,96.15384674072266,61.53845977783203,59.61538314819336,322.10546875,289.7576904296875,243.88731384277344,1,2
0,0,23,1,0,0,12,0,0,1,1,0,0,0,0,2,0,12,0,14,0,1,0,3,0,1,0,1,0,0,0,0,0,0,2,0,0,0,28.846153259277344,75,80.76923370361328,91.0781021118164,268.7894287109375,353.5143737792969,3,2
1,0,18,0,1,0,12,0,0,1,1,0,0,0,0,5,0,12,0,8,0,1,0,2,0,0,1,4,0,1,54.332305908203125,0,13.461538314819336,0,3,0,1,0,61.53845977783203,100,100,151.84310913085938,263.4849548339844,244.0908660888672,2,2
0,1,17,1,0,0,6,0,0,0,1,0,1,0,0,3,0,10,0,11,0,1,0,2,0,1,0,4,0,0,0,0,32.69230651855469,0,2,0,0,0,48.07692337036133,25,0,117.62403106689453,35.71023178100586,0,2,2
1,1,17,0,0,1,9,0,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,1,0,1,0,4,0,0,0,0,0,0,3,0,1,0,0,0,13.461538314819336,0,0,43.50462341308594,1,3
1,1,20,1,0,0,10,0,0,0,1,0,0,0,0,1,0,10,0,12,0,1,0,3,0,1,0,4,0,0,0,0,5.769230842590332,0,2,0,1,1,57.69230651855469,94.23076629638672,78.84615325927734,120.78955078125,211.91879272460938,143.74806213378906,2,2
1,1,24,0,1,0,15,0,0,1,1,0,0,0,0,2,0,14,0,12,0,1,0,1,0,0,1,0,1,1,274.67999267578125,0,100,0,1,0,1,1,67.30769348144531,76.92308044433594,100,115.42757415771484,171.10177612304688,281.1171875,2,2
0,0,21,1,0,0,12,0,0,1,1,0,0,0,0,4,0,12,0,8,0,1,0,1,0,0,1,2,0,1,294.29998779296875,0,96.15384674072266,0,1,0,0,0,100,98.07691955566406,100,348.59088134765625,398.48419189453125,451.4468994140625,1,1
1,0,16,1,0,0,10,0,0,0,1,0,0,0,0,3,0,10,0,10,0,0,1,1,0,1,0,4,0,1,45.27692413330078,0,17.30769157409668,0,1,0,1,0,86.53845977783203,94.23076629638672,100,299.01873779296875,431.133544921875,411.7317810058594,1,1
0,1,16,1,0,0,8,0,0,0,1,0,0,0,35,3,0,11,0,9,0,4,0,3,0,1,0,3,0,1,73.76365661621094,0,57.69230651855469,0,3,0,0,0,0,5.769230842590332,82.69230651855469,0,20.126005172729492,540.62506103515625,2,2
0,0,21,0,1,0,10,0,0,0,1,0,0,0,0,1,0,12,0,0,1,4,0,2,0,0,1,3,0,1,66.4061508178711,0,28.846153259277344,0,2,0,0,1,67.30769348144531,100,100,160.1335906982422,181.2632293701172,197.09739685058594,2,2
1,0,16,0,1,0,9,0,0,0,1,0,0,0,0,5,0,10,0,12,0,4,0,3,0,4,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2
1,0,17,0,1,0,11,0,0,0,1,0,0,0,0,6,0,12,0,0,1,4,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,7.692307472229004,63.46154022216797,100,38.87479782104492,213.47528076171875,512.4532470703125,1,1
0,0,22,0,1,0,10,0,0,0,1,0,1,1,0,1,0,0,1,0,1,3,0,2,0,3,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
1,0,19,0,0,1,12,0,0,1,0,0,0,0,0,5,0,0,1,3,0,4,0,2,0,0,1,3,0,1,22.9403076171875,0,3.846153736114502,0,2,0,1,0,94.23076629638672,100,100,239.95301818847656,285.7077331542969,281.7844543457031,2,2
1,1,17,0,0,0,8,0,0,0,1,0,0,0,0,4,0,12,0,12,0,1,0,1,0,1,0,4,0,1,76.06523132324219,0,35.2099494934082,0,1,0,1,1,0,67.30769348144531,71.15384674072266,0,233.2786865234375,212.73057556152344,2,2
1,0,21,0,1,0,11,0,0,0,1,0,0,0,0,5,0,0,1,12,0,0,1,2,0,0,1,4,0,0,0,0,0,0,2,0,1,0,82.69230651855469,100,100,296.43328857421875,362.9923400878906,367.9151306152344,2,2
1,1,17,1,0,0,10,0,0,0,1,0,0,0,0,4,0,14,0,0,1,1,0,3,0,0,0,0,1,1,173.56153869628906,0,19.230770111083984,0,2,0,1,1,3.846153736114502,0,82.69230651855469,8.59675407409668,0,236.0311279296875,3,2
0,0,19,0,1,0,9,0,0,0,1,0,0,0,0,3,0,9,0,0,1,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,98.07691955566406,0,0,9.20262622833252,1,1
0,1,23,1,0,0,12,0,0,1,1,0,0,0,0,2,0,16,0,14,0,1,0,1,0,1,0,3,0,1,186.38999938964844,0,90.384613037109375,0,1,0,1,1,100,100,100,337.01031494140625,289.8113098144531,355.5784912109375,1,1
0,0,24,1,0,0,12,0,0,1,1,0,0,0,0,0,0,0,1,3,0,2,0,1,0,0,1,0,1,1,186.38999938964844,0,88.46154022216797,0,1,0,0,0,100,100,100,221.1129913330078,240.80882263183594,262.7965393066406,1,1
1,0,21,1,0,0,10,0,0,0,1,0,0,0,0,3,0,12,0,12,0,0,1,1,0,0,1,2,0,1,386.5140075683594,0,100,0,1,0,1,0,78.84615325927734,100,100,188.11729431152344,364.2570495605469,375.4236145019531,2,2
1,0,22,0,1,0,12,0,0,1,1,0,0,0,0,1,0,12,0,9,0,1,0,2,0,0,1,4,0,0,0,0,7.692307472229004,0,2,0,1,0,17.30769157409668,53.846153259277344,100,119.9565200805664,331.822509765625,1073.55859375,2,2
1,1,16,0,0,1,10,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,2,0,1,0,4,0,0,0,0,0,0,1,0,1,0,0,21.153846740722656,67.30769348144531,0,60.378013610839844,282.1107482910156,2,3
1,1,16,0,1,0,10,0,0,0,1,0,0,0,0,2,0,12,0,0,1,4,0,2,0,0,1,0,1,0,0,0,0,0,2,0,1,0,92.30769348144531,25,90.384613037109375,251.90869140625,63.512882232666016,211.68479919433594,2,1
0,0,24,1,0,0,10,0,1,0,1,0,1,0,1400,0,0,12,0,0,1,1,0,1,0,1,0,3,0,1,113.27944946289062,0,98.07691955566406,0,0,0,0,0,65.384613037109375,78.72022247314453,82.9781494140625,79.24784088134766,278.392578125,304.0564880371094,4,1
1,1,20,1,0,0,14,0,0,1,1,1,0,0,0,4,0,12,0,12,0,1,0,1,0,0,1,4,0,1,165.69090270996094,0,84.615386962890625,0,2,0,1,0,100,100,100,473.9583435058594,465.9289245605469,469.2795104980469,2,2
0,0,19,0,1,0,10,0,0,0,1,0,0,0,0,3,0,16,0,0,1,1,0,2,0,1,0,0,1,1,195.70950317382812,0,90.384613037109375,0,2,0,0,1,100,100,100,339.14208984375,392.1761474609375,513.86798095703125,1,2
0,0,16,1,0,0,10,0,0,0,1,0,0,0,0,4,0,11,0,11,0,2,0,1,0,1,0,3,0,1,235.44000244140625,0,82.69230651855469,0,1,0,1,0,100,90.384613037109375,100,573.950927734375,526.09375,534.9786376953125,1,3
1,0,19,1,0,0,9,0,0,0,0,0,1,0,100,2,0,0,1,0,1,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,1,0,0,88.46154022216797,5.769230842590332,0,281.7640686035156,21.754039764404297,3,2
0,0,16,0,1,0,8,0,0,0,1,0,0,1,0,2,0,0,1,0,1,3,0,2,0,1,0,3,0,0,0,0,0,0,2,0,1,1,9.615385055541992,0,0,18.511808395385742,0,0,1,2
0,0,17,0,1,0,10,0,0,0,1,0,0,0,0,1,0,11,0,0,1,4,0,1,0,0,1,0,1,0,0,0,32.69230651855469,0,1,0,1,0,7.692307472229004,82.69230651855469,100,9.255904197692871,263.0244445800781,384.8092041015625,1,1
1,0,24,0,1,0,10,0,0,0,1,0,0,0,0,3,0,12,0,12,0,1,0,2,0,0,1,4,0,1,274.67999267578125,0,69.23076629638672,0,2,0,1,0,71.15384674072266,57.69230651855469,55.769229888916016,304.89593505859375,241.50302124023438,135.6433563232422,3,3
1,0,20,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,1,0,1,1,0,1,0,0,1,0,1,1,264.8699951171875,0,100,0,1,0,0,0,100,100,100,435.26861572265625,434.5423583984375,412.9659729003906,1,2
1,0,17,0,1,0,9,0,0,0,1,0,0,1,0,4,0,10,0,11,0,4,0,4,0,1,0,0,1,1,150.5457763671875,0,13.461538314819336,0,2,0,1,1,84.615386962890625,59.61538314819336,76.92308044433594,221.22433471679688,111.2131118774414,186.34547424316406,2,1
1,0,17,1,0,0,11,0,0,0,1,0,0,0,0,2,0,11,0,11,0,1,0,2,0,1,0,3,0,1,208.36439514160156,0,92.30769348144531,0,2,0,1,0,100,86.53845977783203,88.46154022216797,387.3262939453125,317.9585876464844,567.7479248046875,2,2
1,0,19,0,1,0,10,0,0,0,1,0,0,0,0,2,0,16,0,0,1,1,0,1,0,0,1,0,1,1,233.47799682617188,0,50,0,1,0,1,0,100,100,100,291.1768798828125,351.1690673828125,417.8464660644531,2,1
1,0,20,0,0,0,9,0,1,0,0,1,1,1,0,3,0,11,0,12,0,1,0,2,0,3,0,4,0,0,0,0,0,0,2,0,1,1,75,100,100,199.18707275390625,332.3223571777344,403.58038330078125,2,1
0,0,20,0,0,0,12,0,0,1,0,0,0,1,0,6,0,16,0,16,0,2,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,23.076923370361328,0,0,101.39678955078125,0,3,2
1,0,19,0,1,0,12,0,0,1,1,0,0,0,0,3,0,11,0,14,0,4,0,1,0,1,0,4,0,1,144.1315460205078,0,53.846153259277344,0,1,0,1,0,59.61538314819336,42.30769348144531,100,218.2542266845703,63.843345642089844,138.55233764648438,1,1
1,0,23,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,12,0,1,0,2,0,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,2,2
