survey_year,elig_year,retired,food,c,cn
2000,-16,FALSE,322.511839774412,11908.98004927,11908.98004927
2000,6,TRUE,276.438719806639,12163.3036714921,12163.3036714921
2000,10,TRUE,207.329039854979,7740.28415458588,7740.28415458588
2000,-18,FALSE,322.511839774412,18060.6630273671,17139.2006280116
2002,-16,FALSE,678.56,27977.0288,26280.6288
2004,-14,FALSE,486.96,40580,24348
2000,-31,FALSE,460.731199677731,19166.4179065936,18705.6867069159
2002,-29,FALSE,593.74,22446.7648,21598.5648
2000,-10,FALSE,230.365599838865,15757.0070289784,14374.8134299452
2002,-9,FALSE,212.05,11620.34,11196.24
2000,-20,FALSE,368.584959742185,18106.7361473348,17185.2737479794
2000,-9,FALSE,506.804319645504,23220.8524637576,16770.6156682694
2000,12,TRUE,184.292479871092,10735.0369524911,10550.74447262
2000,12,TRUE,230.365599838865,7991.51090794897,7738.10874812621
2000,-2,FALSE,276.438719806639,12416.2191925083,12416.2191925083
2000,-8,FALSE,414.658079709958,9767.5014331679,8846.03903381243
2000,-25,FALSE,276.438719806639,17277.4199879149,17277.4199879149
2002,-20,FALSE,254.46,11365.88,10517.68
2000,3,TRUE,691.096799516596,20410.3921457235,19166.4179065936
2000,-18,FALSE,691.096799516596,16954.9081481405,15572.7145491073
2002,-17,FALSE,508.92,19423.78,19423.78
2004,-17,FALSE,405.8,40904.64,16556.64
2000,-25,FALSE,414.658079709958,19903.587826078,16448.103828495
2000,-17,FALSE,230.365599838865,10228.2326328456,8846.03903381243
2002,-15,FALSE,678.56,30323.15,20568.85
2004,-15,FALSE,649.28,17936.36,17530.56
2000,-22,FALSE,368.584959742185,34445.5147939135,18089.5572053541
2000,-17,FALSE,460.731199677731,23312.9987036932,12716.1811111054
2000,-5,FALSE,506.804319645504,20061.0880845435,18678.8944855103
2002,-3,FALSE,678.56,21289.82,18236.3
2004,-4,FALSE,568.12,20371.16,19559.56
2000,13,TRUE,276.438719806639,9220.67859485165,9220.67859485165
2000,-5,FALSE,552.877439613277,33909.816296281,23773.7299033709
2002,-1,FALSE,678.56,20229.57,18533.17
2000,-30,FALSE,691.096799516596,30961.1366183435,17139.2006280116
2000,-30,FALSE,276.438719806639,9444.98959339349,8293.16159419916
2002,-30,FALSE,254.46,15267.6,12723
2000,-32,FALSE,552.877439613277,19353.1819352503,16128.0635375062
2000,-30,FALSE,368.584959742185,12992.619830912,12992.619830912
2000,-20,FALSE,460.731199677731,15849.1532689139,15618.7876690751
2002,-20,FALSE,424.1,19593.42,15352.42
2004,-19,FALSE,486.96,13716.04,13716.04
2000,-15,FALSE,460.731199677731,17992.3809244746,17992.3809244746
2002,-16,FALSE,593.74,45633.16,19338.96
2004,-15,FALSE,608.7,19803.04,18179.84
2000,-30,FALSE,230.365599838865,15480.5683091718,15480.5683091718
2000,-10,FALSE,368.584959742185,28473.1881400838,27090.9945410506
2002,-8,FALSE,424.1,21501.87,20653.67
2004,-7,FALSE,649.28,30394.42,28771.22
2000,1,TRUE,322.511839774412,10504.6713526523,10504.6713526523
2000,-19,FALSE,184.292479871092,11057.5487922655,11057.5487922655
2002,-19,FALSE,212.05,11196.24,11196.24
2004,-15,FALSE,243.48,15745.04,15745.04
2000,3,TRUE,691.096799516596,19256.012865808,18334.5504664526
2002,5,TRUE,466.51,19635.83,18363.53
2004,7,TRUE,486.96,24185.68,16069.68
2000,3,TRUE,552.877439613277,25366.1668139862,25366.1668139862
2000,-1,FALSE,691.096799516596,18060.6630273671,17139.2006280116
2002,-1,FALSE,508.92,14164.94,12214.08
2004,1,TRUE,568.12,17287.08,16069.68
2000,20,TRUE,184.292479871092,5309.19146461761,5309.19146461761
2000,-30,FALSE,322.511839774412,12117.2305515243,10504.6713526523
2000,5,FALSE,460.731199677731,20364.3190257557,19903.587826078
2000,-33,FALSE,276.438719806639,8569.6003140058,7187.4067149726
2000,-19,FALSE,368.584959742185,15111.9833494296,13269.0585507187
2002,-18,FALSE,508.92,23834.42,15776.52
2004,-13,FALSE,486.96,15826.2,14608.8
2000,-18,FALSE,368.584959742185,17231.3468679471,15388.4220692362
2000,14,FALSE,460.731199677731,26077.3859017596,18244.9555072381
2000,-22,FALSE,645.023679548823,21088.9040102215,21088.9040102215
2000,7,TRUE,322.511839774412,13269.0585507187,13269.0585507187
2002,9,TRUE,212.05,9669.48,9669.48
2004,11,TRUE,405.8,13634.88,13634.88
2000,25,TRUE,230.365599838865,11610.4262318788,11610.4262318788
2000,-18,FALSE,460.731199677731,11057.5487922655,11057.5487922655
2000,-25,FALSE,230.365599838865,11610.4262318788,11610.4262318788
2000,-17,FALSE,460.731199677731,17249.7761159343,17249.7761159343
2000,6,TRUE,368.584959742185,11057.5487922655,11057.5487922655
2002,13,TRUE,169.64,10687.32,10687.32
2004,15,TRUE,324.64,12660.96,12660.96
2000,-1,FALSE,691.096799516596,41465.8079709958,41465.8079709958
2000,-14,FALSE,414.658079709958,26445.9708615018,14927.6908695585
2000,7,TRUE,276.438719806639,9951.79391303899,9951.79391303899
2000,-10,FALSE,1151.82799919433,42479.4166102868,42479.4166102868
2000,5,TRUE,276.438719806639,9951.79391303899,9951.79391303899
2000,-1,FALSE,322.511839774412,19581.0759863036,19350.7103864647
2000,10,TRUE,138.219359903319,11610.4262318788,11610.4262318788
2000,24,TRUE,460.731199677731,18751.7598268837,18751.7598268837
2000,15,FALSE,460.731199677731,13821.9359903319,13821.9359903319
2002,17,FALSE,203.568,11705.16,11705.16
2004,18,TRUE,324.64,20452.32,20452.32
2000,-27,FALSE,552.877439613277,18797.8329468514,18797.8329468514
2002,-25,FALSE,237.496,7845.85,7633.8
2004,-12,FALSE,811.6,27269.76,27269.76
2000,-15,FALSE,230.365599838865,6081.65183574605,6081.65183574605
2000,-15,FALSE,460.731199677731,20364.3190257557,19903.587826078
2002,-13,FALSE,339.28,12044.44,11789.98
2004,-11,FALSE,324.64,15663.88,15582.72
2000,9,TRUE,460.731199677731,12163.3036714921,12163.3036714921
2000,8,TRUE,460.731199677731,16586.3231883983,16586.3231883983
2000,-15,FALSE,460.731199677731,16586.3231883983,16586.3231883983
2000,-14,FALSE,691.096799516596,11610.4262318788,11610.4262318788
2000,16,TRUE,115.182799919433,5528.77439613277,5528.77439613277
2000,-9,TRUE,184.292479871092,7187.4067149726,7187.4067149726
2000,-33,FALSE,230.365599838865,12716.1811111054,12716.1811111054
2000,10,TRUE,230.365599838865,8293.16159419916,8293.16159419916
2004,19,TRUE,405.8,9722.968,9722.968
2000,-35,FALSE,276.438719806639,9767.5014331679,8846.03903381243
2000,-35,FALSE,230.365599838865,8846.03903381243,8846.03903381243
2002,15,TRUE,254.46,9839.12,9839.12
2004,17,TRUE,324.64,9576.88,9576.88
2000,10,FALSE,230.365599838865,9951.79391303899,9951.79391303899
2000,21,TRUE,230.365599838865,12163.3036714921,12163.3036714921
2000,4,TRUE,230.365599838865,11333.9875120722,10412.5251127167
2000,16,TRUE,138.219359903319,7832.43039452143,7832.43039452143
2000,-15,FALSE,552.877439613277,18982.1254267225,18982.1254267225
2000,22,TRUE,276.438719806639,10775.5812980628,10775.5812980628
2000,23,TRUE,276.438719806639,18244.9555072381,18244.9555072381
2000,15,TRUE,230.365599838865,9398.91647342571,9398.91647342571
2000,-13,FALSE,368.584959742185,13527.0680225382,12605.6056231827
2000,-33,FALSE,230.365599838865,14743.3983896874,13821.9359903319
2000,-24,FALSE,460.731199677731,17323.4931078827,12716.1811111054
2000,-15,FALSE,460.731199677731,15158.0564693973,14927.6908695585
2000,-2,TRUE,322.511839774412,10412.5251127167,9951.79391303899
2000,21,TRUE,230.365599838865,8799.96591384466,8569.6003140058
2000,-24,FALSE,460.731199677731,15019.837109494,14881.6177495907
2000,-20,FALSE,276.438719806639,14374.8134299452,14374.8134299452
2000,3,TRUE,368.584959742185,13821.9359903319,13821.9359903319
2000,10,TRUE,460.731199677731,19903.587826078,19903.587826078
2002,17,TRUE,254.46,20356.8,20356.8
2004,19,TRUE,892.76,24348,24348
2000,-30,FALSE,184.292479871092,7187.4067149726,7187.4067149726
2002,-33,FALSE,296.87,12214.08,12214.08
2004,-26,FALSE,243.48,12660.96,12660.96
2000,5,FALSE,460.731199677731,21562.2201449178,21562.2201449178
2000,-29,FALSE,691.096799516596,35015.5711755076,35015.5711755076
2000,-2,TRUE,230.365599838865,13821.9359903319,13821.9359903319
2002,-5,FALSE,254.46,9669.48,9669.48
2004,-3,FALSE,324.64,10615.728,10615.728
2000,-15,FALSE,414.658079709958,17415.6393478182,17415.6393478182
2000,-18,FALSE,598.95055958105,19903.587826078,19903.587826078
2000,8,TRUE,368.584959742185,17480.4080809074,17480.4080809074
2002,15,TRUE,254.46,12706.036,12706.036
2004,12,TRUE,324.64,12945.02,12660.96
2000,29,TRUE,138.219359903319,7740.28415458588,7740.28415458588
2000,14,TRUE,460.731199677731,15480.5683091718,15480.5683091718
2000,-17,FALSE,921.462399355462,27643.8719806639,27643.8719806639
2000,25,TRUE,276.438719806639,21009.3427053045,21009.3427053045
2000,-9,TRUE,414.658079709958,17139.2006280116,17139.2006280116
2000,-20,FALSE,276.438719806639,13453.3510305897,8846.03903381243
2000,-27,FALSE,368.584959742185,11057.5487922655,11057.5487922655
2000,-33,FALSE,276.438719806639,8569.6003140058,8569.6003140058
2002,-28,FALSE,169.64,8269.95,8269.95
2000,-30,FALSE,230.365599838865,14190.5209500741,13729.7897503964
2000,-24,FALSE,460.731199677731,28565.3343800193,24879.4847825975
2000,-23,FALSE,322.511839774412,18797.8329468514,18797.8329468514
2000,-26,FALSE,276.438719806639,26372.2538695533,21764.941872776
2000,-32,FALSE,230.365599838865,8127.29836231517,8127.29836231517
2000,-30,FALSE,460.731199677731,23220.8524637576,14927.6908695585
2000,-21,FALSE,552.877439613277,12716.1811111054,12716.1811111054
2000,-27,FALSE,322.511839774412,20106.3095539362,10891.6855603816
2000,-23,FALSE,460.731199677731,19350.7103864647,19350.7103864647
2000,-33,FALSE,368.584959742185,26722.4095813084,19350.7103864647
2000,-30,FALSE,276.438719806639,23958.022383242,17047.054388076
2000,-30,FALSE,368.584959742185,38517.1282930583,15480.5683091718
2000,-33,FALSE,230.365599838865,28288.8956602127,9859.64767310344
2000,-22,FALSE,184.292479871092,8753.89279387689,8293.16159419916
2000,-31,FALSE,184.292479871092,9951.79391303899,9951.79391303899
2000,-32,FALSE,92.1462399355462,12776.5776589682,11855.1152596128
2002,-30,FALSE,127.23,7124.88,7124.88
2000,-30,FALSE,368.584959742185,15296.2758293007,8846.03903381243
2002,-28,FALSE,805.79,13282.812,12010.512
2000,-31,FALSE,230.365599838865,10781.1100724589,10781.1100724589
2000,-17,FALSE,322.511839774412,16033.445748785,16033.445748785
2000,-25,FALSE,691.096799516596,16309.8844685917,15480.5683091718
2000,6,TRUE,598.95055958105,40590.4186916081,32066.8914975701
2000,-33,FALSE,138.219359903319,9767.5014331679,8846.03903381243
2000,7,TRUE,276.438719806639,10688.9638325234,11149.6950322011
2000,14,TRUE,276.438719806639,9951.79391303899,9951.79391303899
2000,-10,FALSE,276.438719806639,9398.91647342571,9398.91647342571
2000,14,TRUE,322.511839774412,7187.4067149726,7187.4067149726
2000,21,TRUE,153.423489492684,4423.01951690622,4423.01951690622
2000,39,TRUE,460.731199677731,18982.1254267225,14374.8134299452
2000,-6,FALSE,552.877439613277,14927.6908695585,14927.6908695585
2000,-10,FALSE,322.511839774412,10504.6713526523,10504.6713526523
2000,-5,FALSE,230.365599838865,27643.8719806639,13821.9359903319
2000,-32,FALSE,276.438719806639,6828.03637922397,6828.03637922397
2000,-22,FALSE,691.096799516596,17139.2006280116,17139.2006280116
2002,-20,FALSE,339.28,18931.824,18931.824
2004,-18,FALSE,324.64,9057.456,9057.456
2000,-25,FALSE,368.584959742185,13821.9359903319,13821.9359903319
2000,-17,FALSE,691.096799516596,24787.3385426619,22115.0975845311
2000,14,TRUE,598.95055958105,21009.3427053045,21009.3427053045
2000,-10,FALSE,322.511839774412,12163.3036714921,12163.3036714921
2002,-8,FALSE,339.28,16624.72,16624.72
2004,-7,FALSE,405.8,28008.316,19478.4
2000,-15,FALSE,552.877439613277,14927.6908695585,14927.6908695585
2000,38,TRUE,184.292479871092,9122.47775361907,9122.47775361907
2000,-18,FALSE,691.096799516596,15803.0801489462,13499.4241505575
2000,10,FALSE,691.096799516596,27643.8719806639,27643.8719806639
2000,-25,FALSE,276.438719806639,16033.445748785,16033.445748785
2000,-25,FALSE,460.731199677731,19350.7103864647,19350.7103864647
2000,-24,FALSE,921.462399355462,27643.8719806639,27643.8719806639
2000,-31,FALSE,414.658079709958,16586.3231883983,16586.3231883983
2000,-21,FALSE,460.731199677731,22115.0975845311,22115.0975845311
2000,-18,FALSE,460.731199677731,13269.0585507187,13269.0585507187
2000,-26,FALSE,552.877439613277,11886.8649516855,11886.8649516855
2000,7,TRUE,276.438719806639,14927.6908695585,14927.6908695585
2000,-6,FALSE,460.731199677731,25017.7041425008,18106.7361473348
2002,-4,FALSE,381.69,13147.1,12723
2004,-2,FALSE,365.22,19234.92,18017.52
2000,-5,FALSE,921.462399355462,29717.1623792136,25109.8503824363
2002,-17,FALSE,254.46,16285.44,16285.44
2004,-2,FALSE,649.28,31206.02,31206.02
2000,5,FALSE,230.365599838865,5943.43247584273,5805.21311593941
2002,5,TRUE,508.92,14249.76,14249.76
2004,7,TRUE,568.12,48209.04,40904.64
2000,-9,FALSE,368.584959742185,7210.44327495649,7210.44327495649
2000,17,TRUE,87.0781967390911,4699.45823671286,4423.01951690622
2002,7,TRUE,848.2,22646.94,22392.48
2004,4,TRUE,405.8,30678.48,20939.28
2000,5,TRUE,276.438719806639,15111.9833494296,15111.9833494296
2000,15,FALSE,368.584959742185,14927.6908695585,14651.2521497518
2000,-1,FALSE,207.329039854979,9675.35519323235,9675.35519323235
2000,15,TRUE,276.438719806639,6864.89487519819,6864.89487519819
2002,17,TRUE,169.64,11450.7,11450.7
2004,20,TRUE,162.32,7872.52,7872.52
2000,-22,FALSE,737.16991948437,34416.6206159265,33725.5238164099
2000,4,TRUE,506.804319645504,15572.7145491073,15572.7145491073
2002,13,TRUE,424.1,10687.32,10687.32
2000,18,TRUE,184.292479871092,22115.0975845311,22115.0975845311
2000,-3,FALSE,921.462399355462,44875.218848611,20456.4652656913
2000,20,TRUE,276.438719806639,14513.0327898485,13821.9359903319
2000,-16,FALSE,921.462399355462,38701.4207729294,38701.4207729294
2000,9,FALSE,691.096799516596,32112.9646175379,30961.1366183435
2000,-5,FALSE,691.096799516596,48100.3372463551,45335.9500482887
2000,29,TRUE,230.365599838865,11886.8649516855,11886.8649516855
2002,14,TRUE,152.676,5971.328,5699.904
2000,-25,FALSE,691.096799516596,20456.4652656913,20456.4652656913
2000,15,TRUE,230.365599838865,14466.9596698808,12163.3036714921
2000,24,TRUE,368.584959742185,14374.8134299452,14374.8134299452
2000,-2,FALSE,460.731199677731,19903.587826078,19903.587826078
2000,-18,FALSE,184.292479871092,29191.928811581,18134.3800193155
2000,12,TRUE,276.438719806639,9398.91647342571,9398.91647342571
2000,10,TRUE,368.584959742185,16586.3231883983,16586.3231883983
2000,-2,TRUE,322.511839774412,14927.6908695585,14927.6908695585
2000,22,TRUE,184.292479871092,9168.55087358685,9168.55087358685
2000,-13,FALSE,322.511839774412,10504.6713526523,10504.6713526523
2000,35,TRUE,691.096799516596,13269.0585507187,13269.0585507187
2000,-14,FALSE,276.438719806639,6861.2149110154,6861.2149110154
2000,-15,FALSE,368.584959742185,11333.9875120722,11333.9875120722
2000,30,TRUE,230.365599838865,10504.6713526523,10504.6713526523
2000,-22,FALSE,691.096799516596,14374.8134299452,14374.8134299452
2000,20,TRUE,322.511839774412,13821.9359903319,13821.9359903319
2000,-8,FALSE,691.096799516596,105507.4447262,98596.4767310344
2002,8,TRUE,101.784,7803.44,7633.8
2002,-16,FALSE,169.64,8990.92,8549.856
2004,-15,FALSE,162.32,11687.04,11687.04
2002,-9,FALSE,339.28,24428.16,24428.16
2002,-21,FALSE,296.87,25675.014,23554.514
2002,-11,FALSE,212.05,13147.1,12214.08
2004,-7,FALSE,405.8,33194.44,23455.24
2002,12,TRUE,212.05,11196.24,11196.24
2002,15,TRUE,152.676,10178.4,10178.4
2004,20,TRUE,405.8,12295.74,12295.74
2002,-15,FALSE,296.87,11196.24,11196.24
2002,-31,FALSE,254.46,14758.68,14758.68
2002,16,TRUE,127.23,8651.64,8651.64
2002,-25,FALSE,169.64,12214.08,12214.08
2002,10,TRUE,339.28,24088.88,12214.08
2002,-17,FALSE,593.74,26463.84,26463.84
2002,-21,FALSE,508.92,15878.304,15369.384
2002,-18,FALSE,593.74,16429.634,16319.368
2002,32,TRUE,339.28,18999.68,18999.68
2002,22,TRUE,127.23,5089.2,5089.2
2002,-29,FALSE,424.1,22562.12,20865.72
2002,-29,FALSE,84.82,10870.6546197266,10870.6546197266
2002,20,TRUE,254.46,11196.24,11196.24
2002,29,TRUE,424.1,21417.05,15479.65
2002,25,TRUE,508.92,13316.74,13316.74
2004,27,TRUE,162.32,15972.288,15972.288
2002,9,TRUE,848.2,19338.96,19338.96
2004,5,TRUE,568.12,23601.328,23374.08
2002,-12,FALSE,254.46,12723,12723
2002,-23,FALSE,169.64,4885.632,4885.632
2002,-16,FALSE,848.2,30535.2,30535.2
2004,-14,FALSE,486.96,18991.44,18991.44
2002,-12,FALSE,508.92,25954.92,23410.32
2002,7,TRUE,84.82,9160.56,9160.56
2004,14,TRUE,243.48,11687.04,11687.04
2002,-2,FALSE,424.1,10483.752,10483.752
2002,-23,FALSE,424.1,23410.32,23410.32
2002,-10,FALSE,339.28,15267.6,15267.6
2002,9,TRUE,593.74,18321.12,18321.12
2002,-16,FALSE,254.46,19338.96,19338.96
2002,1,FALSE,254.46,27396.86,19338.96
2004,2,TRUE,324.64,15095.76,15095.76
2002,2,FALSE,508.92,28499.52,28499.52
2002,-10,FALSE,424.1,19542.528,19542.528
2002,7,TRUE,339.28,15267.6,15267.6
2002,-16,FALSE,508.92,15267.6,15267.6
2002,-34,FALSE,848.2,24258.52,20865.72
2004,-32,FALSE,324.64,13634.88,13634.88
2002,-22,FALSE,508.92,26294.2,15267.6
2002,-9,FALSE,848.2,22392.48,22392.48
2002,15,TRUE,437.6712,13249.7322,13249.7322
2002,16,TRUE,131.471,6300.4296,6300.4296
2004,18,TRUE,202.9,5843.52,5843.52
2002,16,TRUE,437.6712,30616.6272,29344.3272
2004,18,TRUE,730.44,43664.08,42852.48
2002,-20,FALSE,424.1,20055.689,19179.4984
2002,6,TRUE,127.23,4071.36,4071.36
2002,19,TRUE,508.92,19678.24,11196.24
2002,-27,FALSE,254.46,8142.72,8142.72
2002,-20,FALSE,254.46,8651.64,8651.64
2002,-33,FALSE,254.46,14419.4,13231.92
2002,-17,FALSE,254.46,10687.32,10687.32
2004,-15,FALSE,568.12,35710.4,34087.2
2002,10,FALSE,339.28,29687,12723
2002,-33,FALSE,424.1,18999.68,18999.68
2002,-29,FALSE,381.69,9160.56,9160.56
2002,-21,FALSE,169.64,7124.88,7124.88
2002,-5,FALSE,424.1,12214.08,12214.08
2002,-25,FALSE,339.28,12723,12723
2002,-4,FALSE,593.74,13949.4972,13822.2672
2002,11,TRUE,424.1,14249.76,14249.76
2004,15,TRUE,365.22,16678.38,16394.32
2002,-14,FALSE,466.51,17981.84,11196.24
2002,-3,FALSE,848.2,29517.36,24428.16
2002,2,TRUE,508.92,24597.8,23325.5
2002,6,TRUE,424.1,12214.08,12214.08
2002,-16,FALSE,424.1,16285.44,16285.44
2002,4,TRUE,551.33,22053.2,20356.8
2002,-26,FALSE,212.05,8142.72,8142.72
2002,-13,FALSE,424.1,9711.89,9711.89
2002,-11,FALSE,254.46,15267.6,15267.6
2002,8,TRUE,424.1,11196.24,11196.24
2002,-10,FALSE,508.92,90587.76,90587.76
2004,-8,FALSE,365.22,15258.08,15258.08
2002,9,TRUE,254.46,7124.88,7124.88
2002,-2,TRUE,169.64,4071.36,4071.36
2004,11,TRUE,324.64,11200.08,11200.08
2002,-14,FALSE,169.64,7124.88,7124.88
2002,-22,FALSE,169.64,7633.8,7633.8
2002,-30,FALSE,848.2,37999.36,19338.96
2004,-28,FALSE,568.12,15745.04,16556.64
2002,-2,FALSE,678.56,17727.38,17727.38
2002,30,TRUE,254.46,8855.208,8855.208
2004,1,TRUE,324.64,10794.28,8765.28
2004,-22,FALSE,568.12,31003.12,14608.8
2002,47,TRUE,339.28,12214.08,12214.08
2002,24,TRUE,424.1,18321.12,18321.12
2002,27,TRUE,466.51,10687.32,10687.32
2002,-23,FALSE,212.05,10941.78,10687.32
2004,-21,FALSE,324.64,11362.4,13634.88
2002,11,TRUE,508.92,14249.76,14249.76
2002,12,FALSE,424.1,16285.44,16285.44
2002,13,FALSE,254.46,10178.4,10178.4
2002,22,TRUE,84.82,8651.64,8651.64
2002,-1,FALSE,339.28,15606.88,15352.42
2002,-5,FALSE,339.28,15386.348,15386.348
2002,12,TRUE,127.23,6615.96,6615.96
2004,14,TRUE,162.32,7791.36,7791.36
2002,-25,FALSE,127.23,5598.12,5598.12
2002,2,TRUE,127.23,5089.2,5089.2
2002,1,TRUE,212.05,8142.72,8142.72
2002,-24,FALSE,212.05,6921.312,6921.312
2002,-10,FALSE,508.92,9262.344,9262.344
2002,-25,FALSE,212.05,13740.84,13740.84
2002,-4,FALSE,127.23,8057.9,8057.9
2002,-21,FALSE,636.15,14249.76,14249.76
2002,-35,FALSE,84.82,25677.7921863281,8155.443
2002,12,TRUE,254.46,7252.11,7252.11
2004,15,FALSE,324.64,13716.04,13716.04
2002,16,TRUE,296.87,11196.24,11196.24
2002,10,TRUE,169.64,8694.05,8142.72
2004,14,TRUE,162.32,10080.072,9349.632
